지역,단지명,면적,계약년월,계약일,금액,층,건축년도,도로명,해제사유발생일
충청북도 청주흥덕구 복대동,신영지웰시티 1차,99.126,202102,7,"66,800",26,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,124.816,202102,8,"83,000",31,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,124.816,202102,15,"85,000",9,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,124.816,202102,15,"85,000",12,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,99.126,202102,15,"70,500",36,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,124.816,202102,19,"85,000",22,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,99.126,202102,20,"74,500",35,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,124.816,202102,21,"88,500",34,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,124.816,202102,24,"81,000",17,2010,대농로 17,
충청북도 청주흥덕구 복대동,신영지웰시티 1차,124.816,202102,28,"82,000",27,2010,대농로 17,
충청북도 청주흥덕구 복대동,아름다운나날2차,84.9378,202102,6,"27,000",7,2004,증안로 100,
충청북도 청주흥덕구 복대동,아름다운나날2차,84.9378,202102,15,"28,050",13,2004,증안로 100,
충청북도 청주흥덕구 복대동,아름다운나날2차,79.3718,202102,25,"23,500",3,2004,증안로 100,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.293,202102,2,"19,600",6,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,3,"16,500",2,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,6,"18,100",15,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.293,202102,10,"19,050",5,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,16,"18,500",6,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,17,"19,350",5,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,17,"16,400",1,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,19,"18,500",6,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,20,"16,000",15,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,24,"19,500",11,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,24,"19,950",14,2003,증안로 21,
충청북도 청주흥덕구 복대동,아름다운나날영조1,59.3291,202102,27,"17,200",4,2003,증안로 21,
충청북도 청주흥덕구 복대동,어울림,131.609,202102,9,"50,000",1,2009,대신로73번길 14,
충청북도 청주흥덕구 복대동,어울림,84.627,202102,2,"36,000",1,2009,대신로74번길 21,
충청북도 청주흥덕구 복대동,어울림,84.627,202102,4,"26,500",1,2009,대신로74번길 21,20210216
충청북도 청주흥덕구 복대동,어울림,123.61,202102,5,"50,000",9,2009,대신로74번길 21,
충청북도 청주흥덕구 복대동,어울림,84.627,202102,6,"41,000",14,2009,대신로74번길 21,
충청북도 청주흥덕구 복대동,어울림,84.627,202102,6,"41,000",14,2009,대신로74번길 21,20210216
충청북도 청주흥덕구 복대동,어울림,123.61,202102,6,"47,500",6,2009,대신로74번길 21,
충청북도 청주흥덕구 복대동,어울림,84.627,202102,6,"41,000",11,2009,대신로74번길 21,
충청북도 청주흥덕구 복대동,청주 복대2차 두진하트리움 아파트,74.8923,202102,6,"45,000",13,2018,대신로73번길 50,
충청북도 청주흥덕구 복대동,청주 복대2차 두진하트리움 아파트,74.9074,202102,14,"43,500",11,2018,대신로73번길 50,
충청북도 청주흥덕구 복대동,포빌,47.215,202102,1,"12,000",12,2017,사직대로 38,
충청북도 청주흥덕구 복대동,포빌,47.122,202102,6,"12,000",3,2017,사직대로 38,
충청북도 청주흥덕구 복대동,하복대삼일,84.9,202102,7,"19,500",5,1998,증안로 108,
충청북도 청주흥덕구 복대동,하복대삼일,84.9,202102,19,"16,000",2,1998,증안로 108,
충청북도 청주흥덕구 복대동,하복대현대1,99.33,202102,2,"21,800",3,1999,대신로10번길 16-3,
충청북도 청주흥덕구 복대동,하복대현대1,84.99,202102,17,"19,900",7,1999,대신로10번길 16-3,
충청북도 청주흥덕구 복대동,현대2,60,202102,2,"17,200",7,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,2,"17,000",1,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,4,"17,000",2,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,6,"16,500",1,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,59.88,202102,6,"18,500",7,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,6,"18,200",6,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,8,"18,850",10,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,59.88,202102,8,"17,700",15,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,8,"18,800",4,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,8,"19,000",3,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,8,"18,200",5,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,59.88,202102,17,"17,400",3,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,17,"19,600",5,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,59.88,202102,19,"18,400",4,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,59.88,202102,19,"18,500",7,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,20,"18,200",5,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,25,"18,700",8,1999,증안로 77,
충청북도 청주흥덕구 복대동,현대2,60,202102,26,"18,450",2,1999,증안로 77,
충청북도 청주흥덕구 복대동,형석(2442),47.07,202102,4,"7,500",5,1990,장구봉로101번길 27,
충청북도 청주흥덕구 복대동,형석(2442),47.07,202102,15,"7,200",4,1990,장구봉로101번길 27,
충청북도 청주흥덕구 복대동,형석(2442),47.07,202102,19,"6,600",5,1990,장구봉로101번길 27,
충청북도 청주흥덕구 복대동,형석(2442),57.29,202102,19,"9,000",5,1990,장구봉로101번길 27,
충청북도 청주흥덕구 복대동,형석(992),59.92,202102,5,"13,100",3,1990,복대로 159,
충청북도 청주흥덕구 복대동,형석(992),22.68,202102,26,"4,100",1,1990,복대로 159,
충청북도 청주흥덕구 복대동,형석(992),39.82,202102,27,"9,700",1,1990,복대로 159,
충청북도 청주흥덕구 복대동,효성,37.48,202102,8,"8,500",1,1985,내수동로12번길 6,
충청북도 청주흥덕구 봉명동,두진하트리움,84.81,202102,22,"19,000",6,2003,덕암로30번길 19,
충청북도 청주흥덕구 봉명동,백봉,48.5,202102,20,"6,800",5,1992,백봉로224번길 7,
충청북도 청주흥덕구 봉명동,봉명아이파크,106.0896,202102,4,"25,500",1,2005,덕암로108번길 44,
충청북도 청주흥덕구 봉명동,봉명아이파크,239.3692,202102,15,"54,000",14,2005,덕암로108번길 44,
충청북도 청주흥덕구 봉명동,봉명아이파크,84.9107,202102,24,"25,000",8,2005,덕암로108번길 44,
충청북도 청주흥덕구 봉명동,봉명아이파크,106.0896,202102,28,"27,500",13,2005,덕암로108번길 44,
충청북도 청주흥덕구 봉명동,삼정아파트,67.59,202102,22,"8,000",1,1988,1순환로512번길 32,
충청북도 청주흥덕구 봉명동,세원,66.68,202102,1,"13,800",13,1993,월명로 136,
충청북도 청주흥덕구 봉명동,신라,65.79,202102,1,"8,000",4,1985,과상미로9번길 102-14,
충청북도 청주흥덕구 봉명동,신라,66.87,202102,3,"7,350",5,1985,과상미로9번길 102-14,
충청북도 청주흥덕구 봉명동,신라,65.79,202102,6,"10,500",3,1985,과상미로9번길 102-14,
충청북도 청주흥덕구 봉명동,신라,65.79,202102,21,"10,900",2,1985,과상미로9번길 102-14,
충청북도 청주흥덕구 봉명동,신라(임대),29.25,202102,6,"3,750",5,1991,과상미로9번길 102-14,
충청북도 청주흥덕구 봉명동,신라(임대),29.25,202102,19,"3,800",2,1991,과상미로9번길 102-14,
충청북도 청주흥덕구 봉명동,주공2,61.77,202102,6,"17,400",2,1985,직지대로581번길 33-12,
충청북도 청주흥덕구 봉명동,주공2,61.77,202102,21,"15,500",4,1985,직지대로581번길 33-12,
충청북도 청주흥덕구 봉명동,주공2,39.72,202102,27,"10,500",3,1985,직지대로581번길 33-12,
충청북도 청주흥덕구 봉명동,푸른,44.13,202102,6,"8,100",12,1994,월명로 124,
충청북도 청주흥덕구 봉명동,푸른,44.13,202102,22,"7,200",15,1994,월명로 124,
충청북도 청주흥덕구 봉명동,푸른,44.13,202102,22,"7,000",15,1994,월명로 124,
충청북도 청주흥덕구 봉명동,하이젠시티,42.85,202102,3,"9,900",6,2015,직지대로 636,
충청북도 청주흥덕구 비하동,대주피오레1차,84.9735,202102,21,"22,000",8,2008,부모산로 22,
충청북도 청주흥덕구 비하동,대주피오레2차,84.9582,202102,20,"20,500",3,2008,2순환로1050번길 58,20210225
충청북도 청주흥덕구 비하동,대주피오레2차,84.9582,202102,20,"20,500",3,2008,2순환로1050번길 58,
충청북도 청주흥덕구 비하동,비하동계룡리슈빌,99.7502,202102,4,"26,000",1,2006,가로수로1131번길 101,
충청북도 청주흥덕구 비하동,비하동계룡리슈빌,99.7502,202102,5,"31,000",8,2006,가로수로1131번길 101,
충청북도 청주흥덕구 비하동,비하동계룡리슈빌,99.7502,202102,6,"31,000",13,2006,가로수로1131번길 101,
충청북도 청주흥덕구 비하동,송곡그린,59.85,202102,1,"12,300",6,2000,2순환로 1038,
충청북도 청주흥덕구 비하동,송곡그린,59.85,202102,25,"13,000",6,2000,2순환로 1038,
충청북도 청주흥덕구 비하동,재원,22.68,202102,10,"2,100",4,1991,가로수로1120번길 11,
충청북도 청주흥덕구 비하동,재원,22.68,202102,10,"2,500",1,1991,가로수로1120번길 11,
충청북도 청주흥덕구 비하동,청주 비하 1차 대광 로제비앙,84.986,202102,10,"41,700",13,2018,가로수로1131번길 11,
충청북도 청주흥덕구 비하동,청주 비하 2차 대광로제비앙,84.986,202102,8,"38,500",5,2018,가로수로1131번길 12,
충청북도 청주흥덕구 비하동,청주 비하 2차 대광로제비앙,84.986,202102,8,"37,000",10,2018,가로수로1131번길 12,
충청북도 청주흥덕구 비하동,청주비하계룡리슈빌2차,155.3889,202102,6,"43,000",8,2009,비하로57번길 37,
충청북도 청주흥덕구 비하동,청주비하계룡리슈빌2차,84.9607,202102,6,"29,000",3,2009,비하로57번길 37,
충청북도 청주흥덕구 비하동,평화,49.8,202102,16,"7,200",5,1988,가로수로1132번길 10,
충청북도 청주흥덕구 비하동,평화,49.8,202102,25,"6,200",3,1988,가로수로1132번길 10,
충청북도 청주흥덕구 비하동,효성2,59.86,202102,19,"13,500",11,1997,2순환로1050번길 24,
충청북도 청주흥덕구 비하동,효성2,45.28,202102,27,"8,900",12,1997,2순환로1050번길 24,
충청북도 청주흥덕구 비하동,효성아파트,59.9,202102,2,"12,900",6,1995,2순환로1050번길 39,
충청북도 청주흥덕구 비하동,효성아파트,59.9,202102,4,"10,000",4,1995,2순환로1050번길 39,
충청북도 청주흥덕구 비하동,효성아파트,45.32,202102,6,"7,000",1,1995,2순환로1050번길 13-14,
충청북도 청주흥덕구 송절동,청주 테크노폴리스 지웰아파트,84.9674,202102,28,"48,000",13,2020,송화로108번길 42,
충청북도 청주흥덕구 송절동,테크노폴리스우미린,84.9361,202102,6,"51,700",10,2018,송화로214번길 29,
충청북도 청주흥덕구 신봉동,두진하트리움,59.94,202102,22,"8,800",4,1993,사운로324번길 14,
충청북도 청주흥덕구 신봉동,삼성레미안,84.87,202102,6,"14,000",7,1992,사운로 335,
충청북도 청주흥덕구 신봉동,삼정백조,59.94,202102,15,"12,500",4,1995,1순환로513번길 33,
충청북도 청주흥덕구 신봉동,삼정백조,59.94,202102,20,"13,800",4,1995,1순환로513번길 33,
충청북도 청주흥덕구 신봉동,우림필유,106.6893,202102,3,"26,400",10,2007,사운로359번길 13,
충청북도 청주흥덕구 신봉동,우림필유,132.3215,202102,6,"28,000",2,2007,사운로359번길 13,
충청북도 청주흥덕구 신봉동,우림필유,84.9081,202102,6,"24,800",8,2007,사운로359번길 13,
충청북도 청주흥덕구 신봉동,우림필유,132.3215,202102,8,"32,500",8,2007,사운로359번길 13,
충청북도 청주흥덕구 신봉동,우림필유,106.6893,202102,17,"25,500",3,2007,사운로359번길 13,
충청북도 청주흥덕구 신봉동,우림필유,84.9081,202102,19,"21,000",2,2007,사운로359번길 13,
충청북도 청주흥덕구 신봉동,우림필유,106.6893,202102,19,"25,700",14,2007,사운로359번길 13,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,4,"10,500",2,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,61.77,202102,4,"15,000",1,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,47.1,202102,4,"11,500",2,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,47.1,202102,5,"11,000",5,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,47.1,202102,6,"11,000",1,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,6,"9,900",5,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,53.85,202102,6,"13,000",2,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,53.85,202102,7,"12,500",1,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,8,"10,000",2,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,47.1,202102,8,"13,200",4,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,46.74,202102,8,"11,000",4,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,61.77,202102,9,"14,000",2,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,9,"7,400",5,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,9,"9,900",2,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,10,"10,000",3,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,53.85,202102,15,"15,600",5,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,53.85,202102,15,"14,000",4,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,53.85,202102,15,"14,000",1,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,15,"10,000",4,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,46.74,202102,16,"11,100",3,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,16,"9,300",4,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,17,"10,500",1,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,61.77,202102,17,"15,500",1,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,53.85,202102,17,"13,000",5,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,39.72,202102,17,"10,000",4,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,53.85,202102,17,"14,000",4,1986,1순환로501번길 15,
충청북도 청주흥덕구 신봉동,주공,61.77,202102,17,"15,000",5,1986,1순환로501번길 15,
